Precio_Entrada,Tiempo_Entrada,Precio_Salida,Tiempo_Salida,Perdida,Metodo,Cantidad_Trade
30517.02,2023-07-06 03:46:34.319864,30515.35,2023-07-06 03:46:37.082919,-0.00835000000000946,SEÑAL,0.005
30516.61,2023-07-06 03:46:38.126709,30515.96,2023-07-06 03:46:39.199438,-0.003250000000007276,SEÑAL,0.005
30516.59,2023-07-06 03:46:41.070742,30515.97,2023-07-06 03:46:41.638812,-0.0030999999999949067,SEÑAL,0.005
30507.94,2023-07-06 03:48:25.990867,30501.64,2023-07-06 03:49:16.096668,-0.031499999999996364,UMBRAL_PERDIDA,0.005
30513.29,2023-07-06 03:52:01.431767,30502.69,2023-07-06 03:52:17.722219,-0.05300000000001091,UMBRAL_PERDIDA,0.005
30509.16,2023-07-06 03:52:51.766404,30504.64,2023-07-06 03:53:48.916397,-0.022600000000002184,SEÑAL,0.005
30511.06,2023-07-06 03:54:19.256447,30507.42,2023-07-06 03:54:29.165969,-0.01820000000001528,SEÑAL,0.005
30507.48,2023-07-06 03:55:27.832382,30496.58,2023-07-06 03:56:22.120707,-0.054499999999989085,SEÑAL,0.005
30500.74,2023-07-06 03:57:02.877488,30495.3,2023-07-06 03:57:29.367630,-0.027200000000011642,SEÑAL,0.005
30500.93,2023-07-06 03:59:07.659081,30497.9,2023-07-06 03:59:17.497688,-0.01514999999999418,SEÑAL,0.005
30502.67,2023-07-06 04:00:11.664984,30502.17,2023-07-06 04:01:18.742494,-0.0025,SEÑAL,0.005
30500.28,2023-07-06 04:02:12.861022,30494.43,2023-07-06 04:02:22.543193,-0.029249999999992726,SEÑAL,0.005
30499.69,2023-07-06 04:02:53.211428,30497.48,2023-07-06 04:03:30.195210,-0.011049999999995634,SEÑAL,0.005
30497.38,2023-07-06 04:03:33.470335,30496.62,2023-07-06 04:03:37.148031,-0.0038000000000101863,SEÑAL,0.005
30497.98,2023-07-06 04:03:38.605860,30496.95,2023-07-06 04:03:39.713922,-0.005149999999994179,SEÑAL,0.005
30497.51,2023-07-06 04:03:41.629624,30496.58,2023-07-06 04:03:42.137365,-0.004649999999983266,SEÑAL,0.005
30498.07,2023-07-06 04:03:50.834972,30494.05,2023-07-06 04:04:33.942573,-0.020100000000002182,UMBRAL_PERDIDA,0.005
30499.9,2023-07-06 04:06:35.494215,30499.53,2023-07-06 04:06:45.226182,-0.0018500000000130968,SEÑAL,0.005
30502.03,2023-07-06 04:07:26.042117,30497.62,2023-07-06 04:07:49.121337,-0.02204999999999927,UMBRAL_PERDIDA,0.005
30497.23,2023-07-06 04:09:40.812756,30496.72,2023-07-06 04:10:04.362643,-0.0025499999999919966,SEÑAL,0.005
30495.66,2023-07-06 04:11:08.532488,30494.56,2023-07-06 04:11:09.090447,-0.005499999999992724,UMBRAL_PERDIDA,0.005
30509.82,2023-07-06 04:12:53.393897,30509.81,2023-07-06 04:13:06.250495,-4.999999999199645e-05,SEÑAL,0.005
30510.44,2023-07-06 04:15:14.791115,30509.41,2023-07-06 04:15:48.496384,-0.005149999999994179,UMBRAL_PERDIDA,0.005
30521.89,2023-07-06 04:18:06.623717,30514.02,2023-07-06 04:18:23.208812,-0.03934999999999491,SEÑAL,0.005
30518.6,2023-07-06 04:19:00.537357,30514.02,2023-07-06 04:19:07.125578,-0.022899999999990543,SEÑAL,0.005
30524.35,2023-07-06 04:22:34.036826,30522.44,2023-07-06 04:22:47.421373,-0.009549999999999273,SEÑAL,0.005
30521.49,2023-07-06 04:25:12.044188,30520.24,2023-07-06 04:25:32.376457,-0.00625,SEÑAL,0.005
30524.28,2023-07-06 04:28:26.008505,30522.47,2023-07-06 04:29:09.962280,-0.009049999999988359,SEÑAL,0.005
30512.21,2023-07-06 04:30:03.927401,30507.48,2023-07-06 04:30:20.504244,-0.02364999999999782,UMBRAL_PERDIDA,0.005
30495.12,2023-07-06 04:32:59.825457,30489.53,2023-07-06 04:33:49.809427,-0.027950000000000728,UMBRAL_PERDIDA,0.005
30486.5,2023-07-06 04:35:05.040002,30485.64,2023-07-06 04:35:14.792544,-0.004300000000002911,SEÑAL,0.005
30486.24,2023-07-06 04:35:18.415407,30481.47,2023-07-06 04:35:31.476893,-0.023850000000002182,SEÑAL,0.005
30487.93,2023-07-06 04:38:33.871198,30487.66,2023-07-06 04:39:07.309304,-0.0013500000000021828,SEÑAL,0.005
30488.97,2023-07-06 04:40:14.759810,30485.25,2023-07-06 04:40:54.793990,-0.01860000000000582,SEÑAL,0.005
30491.51,2023-07-06 04:41:08.775999,30486.05,2023-07-06 04:41:18.341136,-0.027299999999995633,UMBRAL_PERDIDA,0.005
30487.66,2023-07-06 04:44:44.696660,30484.82,2023-07-06 04:45:01.192545,-0.014200000000000728,SEÑAL,0.005
30489.62,2023-07-06 04:45:18.284109,30486.61,2023-07-06 04:45:51.630483,-0.015049999999991997,UMBRAL_PERDIDA,0.005
30487.78,2023-07-06 04:46:37.012241,30484.64,2023-07-06 04:46:46.806596,-0.01569999999999709,SEÑAL,0.005
30485.85,2023-07-06 04:47:22.265207,30483.95,2023-07-06 04:48:12.244211,-0.009499999999989087,SEÑAL,0.005
30486.01,2023-07-06 04:48:43.098414,30485.57,2023-07-06 04:48:44.429605,-0.0021999999999934516,SEÑAL,0.005
30485.38,2023-07-06 04:48:45.773086,30484.93,2023-07-06 04:48:47.147863,-0.002250000000003638,SEÑAL,0.005
30485.27,2023-07-06 04:48:58.809136,30475.79,2023-07-06 04:49:12.311707,-0.04739999999999782,SEÑAL,0.005
30474.33,2023-07-06 04:50:03.852210,30473.14,2023-07-06 04:50:09.525588,-0.005950000000011641,SEÑAL,0.005
30473.82,2023-07-06 04:50:11.097700,30473.32,2023-07-06 04:50:11.679463,-0.0025,SEÑAL,0.005
30473.02,2023-07-06 04:50:33.279982,30471.46,2023-07-06 04:51:50.464005,-0.007800000000006548,SEÑAL,0.005
30464.94,2023-07-06 04:53:01.321107,30458.53,2023-07-06 04:54:13.406279,-0.032049999999999274,UMBRAL_PERDIDA,0.005
