Precio_Entrada,Tiempo_Entrada,Precio_Salida,Tiempo_Salida,Ganancia,Método,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
30950.19,2023-07-04 10:39:50.943473,31012.54,2023-07-04 10:40:26.205035,0.3117500000000109,1G,30,0.02,-5,20,35,5,20,5,30,10,1.770122
31020.68,2023-07-04 10:43:07.747640,31031.16,2023-07-04 10:44:13.733046,0.052399999999997816,2G,30,0.02,-5,20,35,5,20,5,30,10,1.9382169999999999
31033.49,2023-07-04 10:44:35.437656,31051.8,2023-07-04 10:49:07.571259,0.09154999999998836,2G,30,0.02,-5,20,35,5,20,5,30,10,3.776126
31000.75,2023-07-04 11:15:59.213219,31009.96,2023-07-04 11:18:28.946141,0.046049999999995636,2G,30,0.02,-5,20,35,5,20,5,30,10,2.120072
31002.91,2023-07-04 11:19:27.175415,31009.89,2023-07-04 11:22:56.891775,0.034899999999997815,2G,30,0.02,-5,20,35,5,20,5,30,10,3.640929
31012.56,2023-07-04 11:23:05.781530,31018.04,2023-07-04 11:23:23.439143,0.02739999999999782,2G,30,0.02,-5,20,35,5,20,5,30,10,2.612839
31018.34,2023-07-04 11:23:24.298214,31036.55,2023-07-04 11:27:10.719878,0.09104999999999563,2G,30,0.02,-5,20,35,5,20,5,30,10,20.853885
31038.31,2023-07-04 11:28:16.168386,31048.01,2023-07-04 11:28:59.816973,0.04849999999998545,2G,30,0.02,-5,20,35,5,20,5,30,10,2.859948
31038.16,2023-07-04 11:31:42.656683,31069.37,2023-07-04 11:32:56.907867,0.15604999999999564,1G,30,0.02,-5,20,35,5,20,5,30,10,2.307077
31032.56,2023-07-04 11:38:07.698345,31032.97,2023-07-04 11:38:55.407235,0.0020499999999992725,2G,30,0.02,-5,20,35,5,20,5,30,10,3.153799
31035.99,2023-07-04 11:38:56.257647,31036.01,2023-07-04 11:38:57.104443,9.99999999839929e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,4.077634
31039.25,2023-07-04 11:38:59.413130,31042.03,2023-07-04 11:39:48.361121,0.01389999999999418,1P,30,0.02,-5,20,35,5,20,5,30,10,7.218253
31031.98,2023-07-04 11:40:32.062256,31042.98,2023-07-04 11:42:25.457206,0.055,2G,30,0.02,-5,20,35,5,20,5,30,10,3.398593
31020.03,2023-07-04 11:44:06.103444,31025.36,2023-07-04 11:47:10.903960,0.026650000000008733,2G,30,0.02,-5,20,35,5,20,5,30,10,3.100142
31026.41,2023-07-04 11:48:33.718511,31033.32,2023-07-04 11:49:17.400627,0.034549999999999276,2G,30,0.02,-5,20,35,5,20,5,30,10,3.110313
31029.7,2023-07-04 11:50:02.346855,31034.76,2023-07-04 11:52:47.482892,0.02529999999998836,2G,30,0.02,-5,20,35,5,20,5,30,10,21.066105
31058.0,2023-07-04 11:57:27.131783,31075.24,2023-07-04 11:58:19.582077,0.086200000000008,2G,30,0.02,-5,20,35,5,20,5,30,10,3.205533
31016.39,2023-07-04 12:05:02.717023,31033.69,2023-07-04 12:05:33.357460,0.08649999999999636,1G,30,0.02,-5,20,35,5,20,5,30,10,2.898304
31045.28,2023-07-04 12:30:24.871474,31054.3,2023-07-04 12:32:22.881153,0.04510000000000219,2G,30,0.02,-5,20,35,5,20,5,30,10,3.907982
31031.18,2023-07-04 12:34:33.289675,31037.56,2023-07-04 12:34:47.285501,0.03190000000000509,2G,30,0.02,-5,20,35,5,20,5,30,10,24.386018
31035.95,2023-07-04 12:35:48.574621,31043.09,2023-07-04 12:36:45.657334,0.03569999999999709,2G,30,0.02,-5,20,35,5,20,5,30,10,2.646025
31025.08,2023-07-04 12:46:31.480105,31034.01,2023-07-04 12:51:33.002359,0.044649999999983266,2G,30,0.02,-5,20,35,5,20,5,30,10,2.352224
31037.87,2023-07-04 12:52:08.255920,31049.49,2023-07-04 12:53:58.123658,0.0581000000000131,2G,30,0.02,-5,20,35,5,20,5,30,10,3.5128690000000002
31044.98,2023-07-04 12:58:47.544811,31050.03,2023-07-04 13:01:25.394308,0.025249999999996362,2G,30,0.02,-5,20,35,5,20,5,30,10,2.913798
31002.5,2023-07-04 13:14:41.895147,31011.59,2023-07-04 13:15:34.331851,0.045450000000000726,2G,30,0.02,-5,20,35,5,20,5,30,10,2.937107
30999.48,2023-07-04 13:16:44.990154,31026.95,2023-07-04 13:17:46.002645,0.13735000000000583,1G,30,0.02,-5,20,35,5,20,5,30,10,3.742627
31029.49,2023-07-04 13:19:22.206343,31036.5,2023-07-04 13:20:05.960559,0.035049999999992,2G,30,0.02,-5,20,35,5,20,5,30,10,2.168591
31027.26,2023-07-04 13:23:43.226889,31035.38,2023-07-04 13:29:46.226015,0.0406000000000131,2G,30,0.02,-5,20,35,5,20,5,30,10,2.872529
31014.01,2023-07-04 13:31:40.267710,31031.26,2023-07-04 13:32:28.343260,0.08625000000000001,2G,30,0.02,-5,20,35,5,20,5,30,10,3.135095
31033.46,2023-07-04 13:33:47.509651,31040.1,2023-07-04 13:34:26.496861,0.03319999999999709,2G,30,0.02,-5,20,35,5,20,5,30,10,3.801393
31023.27,2023-07-04 13:37:56.181320,31040.0,2023-07-04 13:39:58.844153,0.08364999999999782,2G,30,0.02,-5,20,35,5,20,5,30,10,2.76421
31045.34,2023-07-04 13:40:20.724236,31050.62,2023-07-04 13:40:46.814208,0.026399999999994178,2G,30,0.02,-5,20,35,5,20,5,30,10,3.306667
30981.42,2023-07-04 13:53:40.407633,30989.27,2023-07-04 13:53:57.091342,0.039250000000010915,2G,30,0.02,-5,20,35,5,20,5,30,10,8.532059
30990.41,2023-07-04 13:53:57.949672,31011.95,2023-07-04 13:54:58.290637,0.10770000000000436,1G,30,0.02,-5,20,35,5,20,5,30,10,8.204501
30769.59,2023-07-04 22:43:30.088011,30775.17,2023-07-04 22:44:44.292305,0.027899999999990543,2G,30,0.02,-5,20,35,5,20,5,30,10,4.3131260000000005
30777.7,2023-07-04 22:48:23.142791,30789.9,2023-07-04 22:49:42.401238,0.06100000000000364,2G,30,0.02,-5,20,35,5,20,5,30,10,3.775283
30792.01,2023-07-04 22:53:45.124769,30819.31,2023-07-04 22:58:10.291705,0.13650000000001455,1G,30,0.02,-5,20,35,5,20,5,30,10,3.969039
30817.99,2023-07-04 22:58:58.499148,30828.12,2023-07-04 23:02:32.805284,0.05064999999998691,2G,30,0.02,-5,20,35,5,20,5,30,10,4.665036
30825.6,2023-07-04 23:03:34.268230,30834.9,2023-07-04 23:07:21.851349,0.04650000000001455,2G,30,0.02,-5,20,35,5,20,5,30,10,5.615384
30836.18,2023-07-04 23:08:14.383691,30843.17,2023-07-04 23:09:11.340955,0.034949999999989816,2G,30,0.02,-5,20,35,5,20,5,30,10,3.410469
30779.05,2023-07-04 23:19:37.917685,30790.53,2023-07-04 23:22:34.083141,0.05739999999999782,2G,30,0.02,-5,20,35,5,20,5,30,10,3.49453
30794.25,2023-07-04 23:24:35.950315,30806.67,2023-07-04 23:27:41.056250,0.06209999999999127,2G,30,0.02,-5,20,35,5,20,5,30,10,4.314419
30806.81,2023-07-04 23:29:02.618410,30812.9,2023-07-04 23:37:23.588949,0.03045000000000073,2G,30,0.02,-5,20,35,5,20,5,30,10,3.1289569999999998
30800.76,2023-07-04 23:42:22.649874,30808.27,2023-07-04 23:47:23.605001,0.037550000000010186,2G,30,0.02,-5,20,35,5,20,5,30,10,5.19258
30764.01,2023-07-04 23:56:12.348139,30783.94,2023-07-05 00:02:55.556883,0.09965000000000146,2G,30,0.02,-5,20,35,5,20,5,30,10,3.906742
30785.82,2023-07-05 00:03:04.362132,30791.02,2023-07-05 00:03:17.481601,0.026000000000003638,2G,30,0.02,-5,20,35,5,20,5,30,10,4.025086
30791.09,2023-07-05 00:03:18.340166,30803.01,2023-07-05 00:06:34.854853,0.05959999999999127,2G,30,0.02,-5,20,35,5,20,5,30,10,17.740499
30789.24,2023-07-05 00:11:40.169916,30796.29,2023-07-05 00:13:52.081116,0.03524999999999636,2G,30,0.02,-5,20,35,5,20,5,30,10,5.329086
30352.64,2023-07-05 13:56:31.492823,30354.55,2023-07-05 13:56:43.941877,0.009549999999999273,2G,30,0.02,-5,20,35,5,20,5,30,10,27.237172
30357.69,2023-07-05 14:00:32.231054,30363.51,2023-07-05 14:01:09.705125,0.029099999999998544,2G,30,0.02,-5,20,35,5,20,5,30,10,4.338683
30363.52,2023-07-05 14:01:10.607732,30366.48,2023-07-05 14:01:48.974512,0.014799999999995634,2G,30,0.02,-5,20,35,5,20,5,30,10,4.335834
30368.57,2023-07-05 14:01:49.867236,30374.99,2023-07-05 14:02:30.511257,0.03210000000000946,2G,30,0.02,-5,20,35,5,20,5,30,10,5.411822
30377.97,2023-07-05 14:02:39.980033,30382.91,2023-07-05 14:03:10.216693,0.024699999999993453,2G,30,0.02,-5,20,35,5,20,5,30,10,13.626409
30385.5,2023-07-05 14:03:11.103368,30390.6,2023-07-05 14:03:13.979206,0.025499999999992723,2G,30,0.02,-5,20,35,5,20,5,30,10,5.100162
30391.88,2023-07-05 14:03:14.861760,30409.21,2023-07-05 14:03:49.539904,0.08664999999999054,2G,30,0.02,-5,20,35,5,20,5,30,10,8.86097
30372.25,2023-07-05 14:07:17.426500,30380.44,2023-07-05 14:07:56.690755,0.04094999999999345,2G,30,0.02,-5,20,35,5,20,5,30,10,3.775973
30334.02,2023-07-05 14:11:51.852958,30334.99,2023-07-05 14:12:04.625837,0.004850000000005821,2G,30,0.02,-5,20,35,5,20,5,30,10,4.379043
30339.91,2023-07-05 14:12:05.512665,30357.37,2023-07-05 14:15:35.364887,0.08729999999999563,2G,30,0.02,-5,20,35,5,20,5,30,10,18.044431
30359.72,2023-07-05 14:16:14.954581,30376.12,2023-07-05 14:17:02.843558,0.08199999999998908,2G,30,0.02,-5,20,35,5,20,5,30,10,4.369714
30394.08,2023-07-05 14:17:22.922638,30394.55,2023-07-05 14:17:23.533925,0.002349999999987631,1P,30,0.02,-5,20,35,5,20,5,30,10,12.918335
30394.56,2023-07-05 14:17:26.138414,30395.66,2023-07-05 14:17:52.646509,0.005499999999992724,2G,30,0.02,-5,20,35,5,20,5,30,10,15.725563
30405.89,2023-07-05 14:18:05.494629,30420.0,2023-07-05 14:18:31.541598,0.07055000000000292,2G,30,0.02,-5,20,35,5,20,5,30,10,4.653211
30418.21,2023-07-05 14:18:35.543111,30429.33,2023-07-05 14:19:10.802085,0.0556000000000131,2G,30,0.02,-5,20,35,5,20,5,30,10,4.2930209999999995
30386.97,2023-07-05 14:21:35.797527,30395.93,2023-07-05 14:23:05.210515,0.044799999999995635,2G,30,0.02,-5,20,35,5,20,5,30,10,4.637531
30383.01,2023-07-05 14:25:22.894134,30390.51,2023-07-05 14:26:35.275052,0.0375,2G,30,0.02,-5,20,35,5,20,5,30,10,18.935098
30388.32,2023-07-05 14:27:53.618791,30398.2,2023-07-05 14:29:17.919193,0.04940000000000509,2G,30,0.02,-5,20,35,5,20,5,30,10,3.075534
30398.57,2023-07-05 14:29:18.828760,30406.92,2023-07-05 14:30:58.864770,0.041749999999992723,2G,30,0.02,-5,20,35,5,20,5,30,10,17.143213
30412.64,2023-07-05 14:31:44.189567,30421.06,2023-07-05 14:32:08.332031,0.042100000000009456,2G,30,0.02,-5,20,35,5,20,5,30,10,4.846525
30421.07,2023-07-05 14:32:09.230856,30425.7,2023-07-05 14:32:21.479488,0.023150000000005094,2G,30,0.02,-5,20,35,5,20,5,30,10,29.618757
30425.71,2023-07-05 14:32:22.380848,30435.92,2023-07-05 14:33:13.544619,0.051049999999995634,2G,30,0.02,-5,20,35,5,20,5,30,10,4.4401720000000005
30467.95,2023-07-05 18:47:06.100528,30474.21,2023-07-05 18:47:23.147222,0.031299999999991994,2G,30,0.02,-5,20,35,5,20,5,30,10,2.764766
30474.22,2023-07-05 18:47:24.011539,30482.51,2023-07-05 18:49:12.725170,0.04144999999998618,2G,30,0.02,-5,20,35,5,20,5,30,10,8.42928
30475.0,2023-07-05 18:53:21.802368,30479.17,2023-07-05 18:55:09.149820,0.020849999999991268,2G,30,0.02,-5,20,35,5,20,5,30,10,3.014107
30479.19,2023-07-05 18:56:34.413386,30484.81,2023-07-05 18:57:39.639325,0.028100000000013097,2G,30,0.02,-5,20,35,5,20,5,30,10,2.757059
30483.99,2023-07-05 18:59:08.626240,30498.47,2023-07-05 19:00:14.004369,0.07239999999999781,2G,30,0.02,-5,20,35,5,20,5,30,10,7.994164
30471.34,2023-07-05 19:05:03.689621,30478.49,2023-07-05 19:06:57.678161,0.035750000000007276,2G,30,0.02,-5,20,35,5,20,5,30,10,22.038295
30482.1,2023-07-05 19:08:27.017573,30499.99,2023-07-05 19:11:08.279285,0.08945000000001528,2G,30,0.02,-5,20,35,5,20,5,30,10,4.630222
30505.4,2023-07-05 19:11:47.480777,30520.51,2023-07-05 19:18:24.214984,0.07554999999998473,2G,30,0.02,-5,20,35,5,20,5,30,10,3.998933
30503.19,2023-07-05 19:20:57.910743,30518.39,2023-07-05 19:22:13.052083,0.07600000000000363,2G,30,0.02,-5,20,35,5,20,5,30,10,4.216612
30494.01,2023-07-05 19:23:35.300828,30500.21,2023-07-05 19:26:55.573694,0.03100000000000364,2G,30,0.02,-5,20,35,5,20,5,30,10,3.855006
30493.95,2023-07-05 19:28:05.330160,30504.5,2023-07-05 19:29:12.620065,0.05274999999999636,2G,30,0.02,-5,20,35,5,20,5,30,10,3.20728
30506.24,2023-07-05 19:31:10.667603,30511.84,2023-07-05 19:32:03.770390,0.027999999999992725,2G,30,0.02,-5,20,35,5,20,5,30,10,2.744816
30520.17,2023-07-05 19:32:04.692230,30529.93,2023-07-05 19:32:43.126366,0.04880000000001019,2G,30,0.02,-5,20,35,5,20,5,30,10,4.231208
30515.92,2023-07-05 19:34:26.366777,30522.4,2023-07-05 19:37:01.556457,0.032400000000016006,2G,30,0.02,-5,20,35,5,20,5,30,10,4.477608
30516.27,2023-07-05 19:40:40.092831,30523.11,2023-07-05 19:41:28.408986,0.03420000000000073,2G,30,0.02,-5,20,35,5,20,5,30,10,3.338739
30494.17,2023-07-05 19:45:21.924474,30518.44,2023-07-05 19:47:43.155514,0.12135000000000219,1G,30,0.02,-5,20,35,5,20,5,30,10,4.040015
30450.5,2023-07-05 19:55:01.494975,30474.32,2023-07-05 19:55:54.357770,0.11909999999999854,1G,30,0.02,-5,20,35,5,20,5,30,10,4.536333
30423.77,2023-07-05 20:00:13.231782,30429.27,2023-07-05 20:00:31.060015,0.0275,2G,30,0.02,-5,20,35,5,20,5,30,10,11.33198
30424.71,2023-07-05 20:01:01.959443,30426.3,2023-07-05 20:01:13.264745,0.007950000000000727,2G,30,0.02,-5,20,35,5,20,5,30,10,2.816807
30426.31,2023-07-05 20:01:15.797102,30450.65,2023-07-05 20:02:18.478787,0.12170000000000072,1G,30,0.02,-5,20,35,5,20,5,30,10,16.654074
30409.94,2023-07-05 20:05:26.775886,30448.26,2023-07-05 20:07:25.706847,0.19159999999999855,3G,30,0.02,-5,20,35,5,20,5,30,10,2.6775130000000003
30449.38,2023-07-05 20:07:26.547824,30455.08,2023-07-05 20:08:12.975626,0.028500000000003637,2G,30,0.02,-5,20,35,5,20,5,30,10,4.689766
30454.49,2023-07-05 20:10:35.681024,30463.98,2023-07-05 20:11:49.104944,0.04744999999998981,2G,30,0.02,-5,20,35,5,20,5,30,10,8.86158
30440.03,2023-07-05 20:12:52.264661,30446.59,2023-07-05 20:14:05.759370,0.032800000000006546,2G,30,0.02,-5,20,35,5,20,5,30,10,4.4517050000000005
30427.98,2023-07-05 20:15:10.716511,30442.92,2023-07-05 20:16:44.213839,0.07469999999999345,2G,30,0.02,-5,20,35,5,20,5,30,10,13.872731
30430.3,2023-07-05 20:17:55.955990,30444.79,2023-07-05 20:19:14.514309,0.07245000000000801,2G,30,0.02,-5,20,35,5,20,5,30,10,21.811237
30446.99,2023-07-05 20:19:19.300810,30455.89,2023-07-05 20:26:26.090026,0.04449999999998909,2G,30,0.02,-5,20,35,5,20,5,30,10,4.685169
30459.48,2023-07-05 20:28:43.832047,30467.21,2023-07-05 20:29:54.719838,0.03864999999999782,2G,30,0.02,-5,20,35,5,20,5,30,10,4.705805
30463.35,2023-07-05 20:33:08.921694,30474.07,2023-07-05 20:35:44.863283,0.053600000000005824,2G,30,0.02,-5,20,35,5,20,5,30,10,6.880009
30470.1,2023-07-05 20:37:05.191494,30475.21,2023-07-05 20:38:12.321361,0.02555000000000291,2G,30,0.02,-5,20,35,5,20,5,30,10,4.22733
30477.35,2023-07-05 20:38:21.098645,30492.27,2023-07-05 20:39:14.089124,0.07460000000000946,2G,30,0.02,-5,20,35,5,20,5,30,10,3.017332
30475.29,2023-07-05 20:47:53.438824,30480.74,2023-07-05 20:52:05.179090,0.02725000000000364,2G,30,0.02,-5,20,35,5,20,5,30,10,19.180101
30461.65,2023-07-05 21:00:01.848696,30472.51,2023-07-05 21:00:56.327167,0.05429999999998472,2G,30,0.02,-5,20,35,5,20,5,30,10,3.20049
30444.38,2023-07-05 21:06:26.728409,30454.99,2023-07-05 21:08:51.693764,0.053050000000002914,2G,30,0.02,-5,20,35,5,20,5,30,10,14.109146
30445.31,2023-07-05 21:10:39.460557,30450.46,2023-07-05 21:14:21.735015,0.025749999999989087,2G,30,0.02,-5,20,35,5,20,5,30,10,4.882506
30450.47,2023-07-05 21:14:22.567744,30457.86,2023-07-05 21:15:30.709865,0.03694999999999709,2G,30,0.02,-5,20,35,5,20,5,30,10,19.066202
30453.81,2023-07-05 21:17:56.081606,30458.97,2023-07-05 21:23:40.477276,0.02579999999999927,2G,30,0.02,-5,20,35,5,20,5,30,10,3.248072
30459.33,2023-07-05 21:23:41.303760,30463.99,2023-07-05 21:23:53.731229,0.023299999999999273,2G,30,0.02,-5,20,35,5,20,5,30,10,13.883007
30469.02,2023-07-05 21:23:54.574903,30478.43,2023-07-05 21:24:28.214193,0.04704999999999927,2G,30,0.02,-5,20,35,5,20,5,30,10,27.151308
30485.29,2023-07-05 21:25:07.781012,30493.44,2023-07-05 21:30:40.180597,0.04074999999998909,2G,30,0.02,-5,20,35,5,20,5,30,10,3.919271
30417.64,2023-07-05 21:41:00.900107,30442.8,2023-07-05 21:42:08.644788,0.12579999999999927,1G,30,0.02,-5,20,35,5,20,5,30,10,4.362197
30428.18,2023-07-05 21:48:57.906700,30446.07,2023-07-05 21:51:35.405926,0.08944999999999709,2G,30,0.02,-5,20,35,5,20,5,30,10,2.922092
30446.99,2023-07-05 21:53:52.920521,30456.59,2023-07-05 21:57:48.398685,0.04799999999999272,2G,30,0.02,-5,20,35,5,20,5,30,10,4.7047
30464.59,2023-07-05 21:59:30.867966,30472.51,2023-07-05 22:00:22.287983,0.03959999999999127,2G,30,0.02,-5,20,35,5,20,5,30,10,4.066935
30441.47,2023-07-05 22:03:06.253788,30446.95,2023-07-05 22:03:17.719751,0.02739999999999782,2G,30,0.02,-5,20,35,5,20,5,30,10,12.65069
30451.34,2023-07-05 22:05:14.012591,30468.99,2023-07-05 22:06:14.335402,0.08825000000000728,2G,30,0.02,-5,20,35,5,20,5,30,10,4.361259
30464.12,2023-07-05 22:15:14.901081,30489.86,2023-07-05 22:16:20.393186,0.128700000000008,1G,30,0.02,-5,20,35,5,20,5,30,10,11.468524
30492.88,2023-07-05 22:19:08.365625,30499.58,2023-07-05 22:19:52.230170,0.03350000000000364,2G,30,0.02,-5,20,35,5,20,5,30,10,6.230222
30427.6,2023-07-05 22:35:56.437043,30447.69,2023-07-05 22:37:13.366718,0.10045000000000073,1G,30,0.02,-5,20,35,5,20,5,30,10,3.7422050000000002
30399.4,2023-07-05 22:46:09.256523,30424.86,2023-07-05 22:47:01.080886,0.12729999999999564,1G,30,0.02,-5,20,35,5,20,5,30,10,17.536458
30435.9,2023-07-05 22:51:34.800437,30442.97,2023-07-05 22:52:21.962798,0.03534999999999854,2G,30,0.02,-5,20,35,5,20,5,30,10,2.718042
30442.98,2023-07-05 22:52:22.813755,30450.21,2023-07-05 22:53:54.696786,0.036149999999997816,2G,30,0.02,-5,20,35,5,20,5,30,10,12.282298
30427.5,2023-07-05 22:56:27.268422,30436.91,2023-07-05 22:59:52.637267,0.04704999999999927,2G,30,0.02,-5,20,35,5,20,5,30,10,3.193458
30392.02,2023-07-05 23:04:28.668383,30399.99,2023-07-05 23:06:18.468060,0.03985000000000582,2G,30,0.02,-5,20,35,5,20,5,30,10,3.072301
30396.3,2023-07-05 23:07:55.584670,30414.13,2023-07-05 23:09:08.094507,0.08915000000000874,1G,30,0.02,-5,20,35,5,20,5,30,10,3.194992
30427.0,2023-07-05 23:10:22.130055,30435.08,2023-07-05 23:14:45.079131,0.040400000000008734,2G,30,0.02,-5,20,35,5,20,5,30,10,4.6906870000000005
30440.81,2023-07-05 23:15:59.155687,30447.68,2023-07-05 23:16:39.574592,0.034349999999994905,2G,30,0.02,-5,20,35,5,20,5,30,10,2.83533
30446.5,2023-07-05 23:17:23.103034,30458.82,2023-07-05 23:18:17.302668,0.061599999999998545,2G,30,0.02,-5,20,35,5,20,5,30,10,3.183458
30465.66,2023-07-05 23:18:26.069160,30487.64,2023-07-05 23:20:36.281474,0.10989999999999782,1G,30,0.02,-5,20,35,5,20,5,30,10,3.75656
30485.27,2023-07-05 23:24:00.892574,30499.26,2023-07-05 23:25:00.885173,0.06994999999998981,2G,30,0.02,-5,20,35,5,20,5,30,10,3.07497
30491.03,2023-07-05 23:26:08.658115,30496.21,2023-07-05 23:28:30.473,0.025900000000001457,2G,30,0.02,-5,20,35,5,20,5,30,10,5.878648
30483.95,2023-07-05 23:31:47.851511,30491.61,2023-07-05 23:32:39.752788,0.03829999999999927,2G,30,0.02,-5,20,35,5,20,5,30,10,4.089032
30482.61,2023-07-05 23:33:32.668419,30492.52,2023-07-05 23:34:30.032298,0.049549999999999275,2G,30,0.02,-5,20,35,5,20,5,30,10,3.168369
30494.63,2023-07-05 23:35:34.710008,30499.99,2023-07-05 23:36:27.091715,0.026800000000002912,2G,30,0.02,-5,20,35,5,20,5,30,10,3.953683
30520.34,2023-07-05 23:42:09.253423,30528.69,2023-07-05 23:43:02.164704,0.041749999999992723,2G,30,0.02,-5,20,35,5,20,5,30,10,2.331027
30488.13,2023-07-05 23:49:00.308288,30504.32,2023-07-05 23:50:53.408027,0.08094999999999346,2G,30,0.02,-5,20,35,5,20,5,30,10,25.180827999999998
30508.18,2023-07-05 23:53:32.443880,30518.8,2023-07-05 23:56:51.368424,0.05309999999999491,2G,30,0.02,-5,20,35,5,20,5,30,10,6.309029
30471.47,2023-07-06 00:08:21.478140,30478.28,2023-07-06 00:10:08.172484,0.03404999999998836,2G,30,0.02,-5,20,35,5,20,5,30,10,3.952538
30450.01,2023-07-06 00:14:05.532828,30462.13,2023-07-06 00:16:39.023405,0.060600000000013095,2G,30,0.02,-5,20,35,5,20,5,30,10,3.517409
30463.0,2023-07-06 00:18:17.442989,30476.43,2023-07-06 00:21:30.700940,0.06715000000000146,2G,30,0.02,-5,20,35,5,20,5,30,10,4.535846
30480.78,2023-07-06 00:21:54.681625,30493.79,2023-07-06 00:22:31.947986,0.06505000000001018,2G,30,0.02,-5,20,35,5,20,5,30,10,5.199325
30504.82,2023-07-06 00:23:17.016884,30531.24,2023-07-06 00:24:14.023401,0.13210000000000946,1G,30,0.02,-5,20,35,5,20,5,30,10,4.804904
30433.49,2023-07-06 00:34:06.371995,30440.44,2023-07-06 00:35:03.604495,0.03474999999998545,2G,30,0.02,-5,20,35,5,20,5,30,10,3.704513
30446.5,2023-07-06 00:35:12.262679,30453.35,2023-07-06 00:37:41.326232,0.034249999999992724,2G,30,0.02,-5,20,35,5,20,5,30,10,3.597388
30400.56,2023-07-06 00:41:39.319214,30409.48,2023-07-06 00:41:47.300281,0.04459999999999127,2G,30,0.02,-5,20,35,5,20,5,30,10,12.822529
30407.85,2023-07-06 00:42:04.381164,30417.91,2023-07-06 00:43:26.469010,0.05030000000000655,2G,30,0.02,-5,20,35,5,20,5,30,10,20.036744
30414.98,2023-07-06 00:44:40.987533,30422.25,2023-07-06 00:45:47.544430,0.036350000000002186,2G,30,0.02,-5,20,35,5,20,5,30,10,2.97694
30396.06,2023-07-06 00:46:44.236696,30409.03,2023-07-06 00:49:12.567767,0.06484999999998763,2G,30,0.02,-5,20,35,5,20,5,30,10,3.911636
30401.14,2023-07-06 00:51:09.906711,30410.59,2023-07-06 00:52:02.418847,0.047250000000003636,2G,30,0.02,-5,20,35,5,20,5,30,10,3.009623
30414.11,2023-07-06 00:52:34.912513,30420.72,2023-07-06 00:55:01.224358,0.03305000000000291,2G,30,0.02,-5,20,35,5,20,5,30,10,4.387764
30397.14,2023-07-06 01:02:03.363363,30419.0,2023-07-06 01:02:30.616638,0.10930000000000291,1G,30,0.02,-5,20,35,5,20,5,30,10,2.823594
30421.55,2023-07-06 01:03:41.739929,30428.41,2023-07-06 01:06:43.977404,0.03430000000000291,2G,30,0.02,-5,20,35,5,20,5,30,10,3.805052
30409.7,2023-07-06 01:08:19.309356,30414.7,2023-07-06 01:09:19.945944,0.025,2G,30,0.02,-5,20,35,5,20,5,30,10,12.327203
30410.93,2023-07-06 01:09:59.056739,30418.99,2023-07-06 01:11:08.956230,0.040300000000006546,2G,30,0.02,-5,20,35,5,20,5,30,10,3.250565
30417.51,2023-07-06 01:12:06.394879,30423.83,2023-07-06 01:12:45.566396,0.03160000000001673,2G,30,0.02,-5,20,35,5,20,5,30,10,3.575356
30356.99,2023-07-06 01:21:05.520496,30380.13,2023-07-06 01:21:44.630354,0.1156999999999971,1G,30,0.02,-5,20,35,5,20,5,30,10,3.8683389999999997
30375.5,2023-07-06 01:22:20.252172,30379.11,2023-07-06 01:22:29.036055,0.01805000000000291,2G,30,0.02,-5,20,35,5,20,5,30,10,2.668591
30375.01,2023-07-06 01:22:47.148424,30377.67,2023-07-06 01:24:13.541364,0.013299999999999272,2G,30,0.02,-5,20,35,5,20,5,30,10,29.293039
30374.9,2023-07-06 01:25:31.690310,30385.48,2023-07-06 01:27:08.809614,0.052899999999990545,2G,30,0.02,-5,20,35,5,20,5,30,10,3.397208
30378.47,2023-07-06 01:28:23.019682,30394.98,2023-07-06 01:30:04.411870,0.082549999999992,2G,30,0.02,-5,20,35,5,20,5,30,10,4.223159
30398.67,2023-07-06 01:31:05.325815,30411.39,2023-07-06 01:31:44.719573,0.06360000000000582,2G,30,0.02,-5,20,35,5,20,5,30,10,4.471207
30405.52,2023-07-06 01:35:46.613266,30416.12,2023-07-06 01:39:35.589332,0.05299999999999273,2G,30,0.02,-5,20,35,5,20,5,30,10,22.320811
30415.9,2023-07-06 01:41:26.154243,30416.29,2023-07-06 01:42:19.138158,0.0019499999999970897,2G,30,0.02,-5,20,35,5,20,5,30,10,6.368205
30413.96,2023-07-06 01:45:30.800110,30421.52,2023-07-06 01:50:12.312652,0.03780000000000655,2G,30,0.02,-5,20,35,5,20,5,30,10,3.063684
30426.45,2023-07-06 01:51:36.425766,30434.55,2023-07-06 01:52:13.044996,0.04049999999999272,2G,30,0.02,-5,20,35,5,20,5,30,10,3.869071
30439.74,2023-07-06 01:53:17.187619,30445.6,2023-07-06 01:53:56.437323,0.02929999999998472,2G,30,0.02,-5,20,35,5,20,5,30,10,3.05639
30454.73,2023-07-06 01:55:35.518095,30456.43,2023-07-06 01:56:15.515879,0.008500000000003638,2G,30,0.02,-5,20,35,5,20,5,30,10,4.041053
30464.21,2023-07-06 01:56:17.748672,30471.2,2023-07-06 01:56:23.952798,0.034950000000008,2G,30,0.02,-5,20,35,5,20,5,30,10,6.204637
30471.34,2023-07-06 01:57:33.735723,30479.5,2023-07-06 01:58:04.663736,0.040799999999999274,2G,30,0.02,-5,20,35,5,20,5,30,10,2.751134
