Precio_Entrada,Tiempo_Entrada,Precio_Salida,Tiempo_Salida,Perdida,Método,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
30779.28,2023-07-06 12:04:01.345272,30771.0,2023-07-06 12:04:13.018575,-0.04139999999999418,1P,30,0.02,-5,20,35,5,20,5,30,10,3.589301
30772.75,2023-07-06 12:04:13.867187,30767.81,2023-07-06 12:04:14.455270,-0.024699999999993453,1P,30,0.02,-5,20,35,5,20,5,30,10,16.109658
30772.75,2023-07-06 12:04:15.300383,30766.02,2023-07-06 12:04:16.143627,-0.03364999999999782,1P,30,0.02,-5,20,35,5,20,5,30,10,17.547214
30772.75,2023-07-06 12:04:16.986489,30764.6,2023-07-06 12:04:17.824574,-0.04075000000000727,1P,30,0.02,-5,20,35,5,20,5,30,10,19.232451
30784.13,2023-07-06 12:04:35.931279,30761.45,2023-07-06 12:04:39.567265,-0.11340000000000146,2G,30,0.02,-5,20,35,5,20,5,30,10,9.031875
30780.01,2023-07-06 12:05:56.368267,30780.0,2023-07-06 12:05:57.215730,-4.999999999199645e-05,1G,30,0.02,-5,20,35,5,20,5,30,10,3.189095
30768.71,2023-07-06 12:05:58.097328,30758.76,2023-07-06 12:05:58.948689,-0.04975000000000364,1G,30,0.02,-5,20,35,5,20,5,30,10,4.8881499999999996
30768.71,2023-07-06 12:05:59.795819,30720.9,2023-07-06 12:06:05.065466,-0.23904999999998836,1P,30,0.02,-5,20,35,5,20,5,30,10,6.616734
30755.79,2023-07-06 12:06:07.344070,30727.78,2023-07-06 12:06:08.197426,-0.1400500000000102,1P,30,0.02,-5,20,35,5,20,5,30,10,14.431265
30762.72,2023-07-06 12:06:08.782491,30761.18,2023-07-06 12:06:09.360466,-0.007700000000004366,1P,30,0.02,-5,20,35,5,20,5,30,10,15.866765000000001
30765.79,2023-07-06 12:06:09.942564,30727.79,2023-07-06 12:06:10.796156,-0.19,1P,30,0.02,-5,20,35,5,20,5,30,10,17.027839
30758.59,2023-07-06 12:06:11.644909,30727.78,2023-07-06 12:06:12.221043,-0.15405000000000654,1P,30,0.02,-5,20,35,5,20,5,30,10,18.464422
30760.5,2023-07-06 12:06:12.850195,30733.63,2023-07-06 12:06:13.427384,-0.13434999999999492,2G,30,0.02,-5,20,35,5,20,5,30,10,19.926427
30742.65,2023-07-06 12:06:15.176150,30733.63,2023-07-06 12:06:15.755042,-0.04510000000000219,1G,30,0.02,-5,20,35,5,20,5,30,10,22.264538
30751.55,2023-07-06 12:06:16.334628,30751.51,2023-07-06 12:06:16.920786,-0.00020000000000436558,1G,30,0.02,-5,20,35,5,20,5,30,10,23.423319
30754.21,2023-07-06 12:06:17.500897,30751.51,2023-07-06 12:06:18.082408,-0.013500000000003638,1P,30,0.02,-5,20,35,5,20,5,30,10,24.589823
30760.58,2023-07-06 12:06:18.663322,30733.63,2023-07-06 12:06:19.237137,-0.13475000000000364,1P,30,0.02,-5,20,35,5,20,5,30,10,25.750582
30764.69,2023-07-06 12:06:19.813455,30761.77,2023-07-06 12:06:20.392505,-0.01459999999999127,1P,30,0.02,-5,20,35,5,20,5,30,10,26.90185
30761.78,2023-07-06 12:06:20.972710,30753.98,2023-07-06 12:06:21.545814,-0.038999999999996364,1P,30,0.02,-5,20,35,5,20,5,30,10,28.059931
30753.99,2023-07-06 12:06:22.124166,30753.98,2023-07-06 12:06:22.700947,-5.000000001018634e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,4.062103
30756.94,2023-07-06 12:06:23.278923,30756.93,2023-07-06 12:06:23.854990,-4.999999999199645e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,5.219189
30757.55,2023-07-06 12:06:25.593393,30756.88,2023-07-06 12:06:26.165,-0.003349999999991269,2G,30,0.02,-5,20,35,5,20,5,30,10,7.531655
30761.8,2023-07-06 12:06:26.754164,30749.0,2023-07-06 12:06:39.521435,-0.06399999999999637,1P,30,0.02,-5,20,35,5,20,5,30,10,8.693354
30744.34,2023-07-06 12:06:40.373111,30730.0,2023-07-06 12:07:34.398131,-0.07170000000000074,1P,30,0.02,-5,20,35,5,20,5,30,10,22.042882
30735.02,2023-07-06 12:07:56.433788,30712.76,2023-07-06 12:08:13.617104,-0.11130000000001018,1P,30,0.02,-5,20,35,5,20,5,30,10,3.942328
30710.1,2023-07-06 12:08:14.471065,30700.43,2023-07-06 12:08:18.096445,-0.04834999999999127,1P,30,0.02,-5,20,35,5,20,5,30,10,21.979504
30690.0,2023-07-06 12:08:20.361694,30682.31,2023-07-06 12:08:21.211386,-0.038449999999993455,2G,30,0.02,-5,20,35,5,20,5,30,10,27.873267
30696.55,2023-07-06 12:08:22.371097,30696.51,2023-07-06 12:08:22.952568,-0.00020000000000436558,1P,30,0.02,-5,20,35,5,20,5,30,10,29.884161
30696.55,2023-07-06 12:08:30.951162,30696.2,2023-07-06 12:08:31.795972,-0.0017499999999927242,1G,30,0.02,-5,20,35,5,20,5,30,10,2.235331
30696.01,2023-07-06 12:08:32.646700,30682.23,2023-07-06 12:08:33.493465,-0.06889999999999417,1G,30,0.02,-5,20,35,5,20,5,30,10,3.929843
30696.01,2023-07-06 12:08:34.074658,30687.07,2023-07-06 12:08:34.659451,-0.04469999999999345,1G,30,0.02,-5,20,35,5,20,5,30,10,5.625475
30680.98,2023-07-06 12:08:36.936129,30680.97,2023-07-06 12:08:37.786340,-4.999999999199645e-05,2G,30,0.02,-5,20,35,5,20,5,30,10,8.487042
30690.49,2023-07-06 12:08:38.637056,30689.88,2023-07-06 12:08:39.214518,-0.0030500000000029106,2G,30,0.02,-5,20,35,5,20,5,30,10,9.914701
30696.57,2023-07-06 12:08:43.291325,30691.39,2023-07-06 12:08:52.936654,-0.025900000000001457,1P,30,0.02,-5,20,35,5,20,5,30,10,14.839134
30695.92,2023-07-06 12:08:58.261106,30682.9,2023-07-06 12:09:09.452471,-0.06509999999998399,1P,30,0.02,-5,20,35,5,20,5,30,10,13.543814
30682.91,2023-07-06 12:09:10.303599,30661.07,2023-07-06 12:09:22.311053,-0.10920000000000073,1P,30,0.02,-5,20,35,5,20,5,30,10,25.585249
30680.5,2023-07-06 12:09:23.162657,30636.53,2023-07-06 12:09:26.807459,-0.21985000000000582,1P,30,0.02,-5,20,35,5,20,5,30,10,4.365298
30656.43,2023-07-06 12:09:27.656087,30656.41,2023-07-06 12:09:28.500021,-0.00010000000000218279,1P,30,0.02,-5,20,35,5,20,5,30,10,8.858188
30662.21,2023-07-06 12:09:29.081400,30656.41,2023-07-06 12:09:29.929034,-0.028999999999996362,1P,30,0.02,-5,20,35,5,20,5,30,10,10.552858
30679.99,2023-07-06 12:09:30.773090,30636.53,2023-07-06 12:09:31.349683,-0.21730000000001382,1P,30,0.02,-5,20,35,5,20,5,30,10,11.980073
30677.3,2023-07-06 12:09:32.193887,30677.29,2023-07-06 12:09:32.772124,-4.999999999199645e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,13.399706
30677.95,2023-07-06 12:09:33.621681,30636.52,2023-07-06 12:09:34.470963,-0.20715000000000147,1P,30,0.02,-5,20,35,5,20,5,30,10,14.826251
30736.94,2023-07-06 12:11:52.458935,30727.57,2023-07-06 12:12:08.807024,-0.04684999999999491,1P,30,0.02,-5,20,35,5,20,5,30,10,2.199203
30736.42,2023-07-06 12:12:09.646655,30731.22,2023-07-06 12:12:10.494684,-0.025999999999985448,1P,30,0.02,-5,20,35,5,20,5,30,10,19.39965
30729.17,2023-07-06 12:12:11.342273,30729.16,2023-07-06 12:12:12.190605,-4.999999999199645e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,21.09396
30729.17,2023-07-06 12:12:13.118573,30721.56,2023-07-06 12:12:17.148777,-0.03804999999998472,1P,30,0.02,-5,20,35,5,20,5,30,10,22.798922
30756.3,2023-07-06 12:13:26.549317,30749.1,2023-07-06 12:13:43.774073,-0.03600000000000364,1G,30,0.02,-5,20,35,5,20,5,30,10,3.014485
30772.11,2023-07-06 12:13:44.623098,30766.4,2023-07-06 12:13:52.593427,-0.028549999999995634,1P,30,0.02,-5,20,35,5,20,5,30,10,21.110302
30766.41,2023-07-06 12:13:53.440731,30755.13,2023-07-06 12:14:01.445794,-0.05639999999999418,1P,30,0.02,-5,20,35,5,20,5,30,10,29.928895
30745.01,2023-07-06 12:14:51.698590,30731.88,2023-07-06 12:15:04.937131,-0.0656499999999869,1P,30,0.02,-5,20,35,5,20,5,30,10,3.963547
30749.86,2023-07-06 12:15:05.793601,30735.2,2023-07-06 12:15:06.641918,-0.07329999999999927,1P,30,0.02,-5,20,35,5,20,5,30,10,18.061807
30738.59,2023-07-06 12:15:07.492743,30735.42,2023-07-06 12:15:08.347119,-0.01585000000000946,1P,30,0.02,-5,20,35,5,20,5,30,10,19.76171
30735.43,2023-07-06 12:15:09.196524,30732.45,2023-07-06 12:15:10.042231,-0.014899999999997818,1P,30,0.02,-5,20,35,5,20,5,30,10,21.462176
30734.29,2023-07-06 12:15:10.631877,30733.06,2023-07-06 12:15:11.486699,-0.006149999999997817,1P,30,0.02,-5,20,35,5,20,5,30,10,23.165645
30733.07,2023-07-06 12:15:12.336015,30724.91,2023-07-06 12:15:17.595540,-0.040799999999999274,1P,30,0.02,-5,20,35,5,20,5,30,10,24.604947
30700.01,2023-07-06 12:15:52.621597,30679.38,2023-07-06 12:16:08.217444,-0.1031499999999869,1P,30,0.02,-5,20,35,5,20,5,30,10,3.466795
30679.39,2023-07-06 12:16:09.064999,30669.41,2023-07-06 12:16:17.142952,-0.04989999999999782,2G,30,0.02,-5,20,35,5,20,5,30,10,19.911704
30684.7,2023-07-06 12:16:40.552667,30683.21,2023-07-06 12:16:41.134421,-0.007450000000008004,1P,30,0.02,-5,20,35,5,20,5,30,10,5.160421
30686.89,2023-07-06 12:16:41.980443,30683.21,2023-07-06 12:16:42.825517,-0.018400000000001457,1P,30,0.02,-5,20,35,5,20,5,30,10,6.59187
30691.94,2023-07-06 12:16:43.708408,30691.93,2023-07-06 12:16:44.553427,-4.999999999199645e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,8.313478
30695.05,2023-07-06 12:16:45.407646,30691.93,2023-07-06 12:16:46.251694,-0.015599999999994908,1P,30,0.02,-5,20,35,5,20,5,30,10,10.016447
30700.5,2023-07-06 12:16:47.102985,30691.93,2023-07-06 12:16:47.676223,-0.04284999999999855,1P,30,0.02,-5,20,35,5,20,5,30,10,11.709903
30699.89,2023-07-06 12:16:48.520441,30699.88,2023-07-06 12:16:49.371340,-4.999999999199645e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,13.133308
30699.89,2023-07-06 12:16:49.949509,30698.06,2023-07-06 12:16:50.533189,-0.00914999999999054,1P,30,0.02,-5,20,35,5,20,5,30,10,14.828503
30698.07,2023-07-06 12:16:51.111420,30691.93,2023-07-06 12:17:05.120040,-0.03069999999999709,1P,30,0.02,-5,20,35,5,20,5,30,10,15.989384
30711.0,2023-07-06 12:17:56.175981,30703.62,2023-07-06 12:18:04.977957,-0.036900000000005095,1P,30,0.02,-5,20,35,5,20,5,30,10,3.6515649999999997
30715.57,2023-07-06 12:18:05.834703,30705.16,2023-07-06 12:18:06.685237,-0.05204999999999927,1P,30,0.02,-5,20,35,5,20,5,30,10,13.327536
30705.17,2023-07-06 12:18:07.267838,30705.16,2023-07-06 12:18:08.111045,-4.999999999199645e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,15.035572
30722.01,2023-07-06 12:20:56.792823,30711.58,2023-07-06 12:21:18.366449,-0.052149999999983265,1P,30,0.02,-5,20,35,5,20,5,30,10,3.412405
30717.38,2023-07-06 12:21:31.232410,30700.72,2023-07-06 12:21:40.014062,-0.08329999999999928,1P,30,0.02,-5,20,35,5,20,5,30,10,4.276244
30709.13,2023-07-06 12:21:49.721140,30704.53,2023-07-06 12:21:57.678895,-0.023000000000010914,1P,30,0.02,-5,20,35,5,20,5,30,10,22.764449
30703.62,2023-07-06 12:21:58.532824,30686.48,2023-07-06 12:22:08.903114,-0.0856999999999971,1P,30,0.02,-5,20,35,5,20,5,30,10,8.113022
30697.23,2023-07-06 12:22:09.745038,30678.53,2023-07-06 12:22:13.386614,-0.09350000000000364,1P,30,0.02,-5,20,35,5,20,5,30,10,11.328196
30680.01,2023-07-06 12:22:13.963731,30678.53,2023-07-06 12:22:14.809929,-0.007399999999997817,2G,30,0.02,-5,20,35,5,20,5,30,10,15.813731
30709.82,2023-07-06 12:22:31.323053,30698.98,2023-07-06 12:22:32.167837,-0.05420000000000073,1P,30,0.02,-5,20,35,5,20,5,30,10,8.637951
30715.14,2023-07-06 12:22:34.446885,30709.12,2023-07-06 12:22:43.635608,-0.030100000000002184,1P,30,0.02,-5,20,35,5,20,5,30,10,11.765228
30756.38,2023-07-06 12:24:40.535931,30748.49,2023-07-06 12:24:48.545615,-0.03944999999999709,1P,30,0.02,-5,20,35,5,20,5,30,10,26.359466
30700.3,2023-07-06 12:25:57.110860,30692.06,2023-07-06 12:26:09.082748,-0.041199999999989814,1P,30,0.02,-5,20,35,5,20,5,30,10,3.54094
30716.19,2023-07-06 12:29:17.797460,30709.0,2023-07-06 12:29:52.013071,-0.03594999999999345,1P,30,0.02,-5,20,35,5,20,5,30,10,20.476667
30709.62,2023-07-06 12:30:17.667639,30697.28,2023-07-06 12:30:30.906447,-0.061700000000000726,1P,30,0.02,-5,20,35,5,20,5,30,10,3.151423
30698.04,2023-07-06 12:30:31.754044,30689.94,2023-07-06 12:30:44.106352,-0.040500000000010916,1P,30,0.02,-5,20,35,5,20,5,30,10,16.968824
30709.23,2023-07-06 12:30:52.855702,30695.38,2023-07-06 12:31:08.418277,-0.06924999999999272,1P,30,0.02,-5,20,35,5,20,5,30,10,2.080686
30695.39,2023-07-06 12:31:09.267265,30685.3,2023-07-06 12:31:12.900135,-0.05045000000000073,1P,30,0.02,-5,20,35,5,20,5,30,10,18.490284
30695.39,2023-07-06 12:31:39.280477,30680.94,2023-07-06 12:31:47.763182,-0.07225000000000364,1P,30,0.02,-5,20,35,5,20,5,30,10,4.437084
30695.39,2023-07-06 12:31:48.615052,30680.95,2023-07-06 12:31:49.465125,-0.07219999999999345,1P,30,0.02,-5,20,35,5,20,5,30,10,13.774564999999999
30696.97,2023-07-06 12:31:50.314109,30680.94,2023-07-06 12:31:51.158148,-0.08015000000001236,1P,30,0.02,-5,20,35,5,20,5,30,10,15.475621
30697.01,2023-07-06 12:31:52.014203,30684.6,2023-07-06 12:32:05.164321,-0.06204999999999927,1P,30,0.02,-5,20,35,5,20,5,30,10,17.170605
30670.29,2023-07-06 12:32:34.997721,30670.2,2023-07-06 12:32:35.843042,-0.0004500000000007276,2G,30,0.02,-5,20,35,5,20,5,30,10,2.994096
30670.21,2023-07-06 12:32:36.695062,30650.4,2023-07-06 12:32:43.570481,-0.09904999999998836,1P,30,0.02,-5,20,35,5,20,5,30,10,4.693982
30650.41,2023-07-06 12:32:44.150104,30633.82,2023-07-06 12:32:52.506806,-0.08295000000000073,1P,30,0.02,-5,20,35,5,20,5,30,10,12.417772
30650.0,2023-07-06 12:32:57.557739,30636.72,2023-07-06 12:33:09.501531,-0.06639999999999419,1P,30,0.02,-5,20,35,5,20,5,30,10,25.82682
30645.71,2023-07-06 12:33:10.348193,30639.25,2023-07-06 12:33:17.979568,-0.03229999999999564,1P,30,0.02,-5,20,35,5,20,5,30,10,8.171838
30639.26,2023-07-06 12:33:18.832386,30633.4,2023-07-06 12:33:35.575743,-0.02929999999998472,1P,30,0.02,-5,20,35,5,20,5,30,10,16.651014
30636.92,2023-07-06 12:33:44.401482,30633.4,2023-07-06 12:33:45.248084,-0.017599999999983993,1P,30,0.02,-5,20,35,5,20,5,30,10,3.152939
30637.18,2023-07-06 12:33:59.009868,30633.4,2023-07-06 12:33:59.588812,-0.01889999999999418,1P,30,0.02,-5,20,35,5,20,5,30,10,18.02927
30637.18,2023-07-06 12:34:25.989151,30600.66,2023-07-06 12:34:26.838407,-0.18260000000000218,1P,30,0.02,-5,20,35,5,20,5,30,10,3.68776
30637.18,2023-07-06 12:34:27.683086,30578.81,2023-07-06 12:34:28.602797,-0.2918499999999949,1P,30,0.02,-5,20,35,5,20,5,30,10,5.383717
30637.19,2023-07-06 12:34:29.453123,30576.89,2023-07-06 12:34:30.298578,-0.3014999999999964,1P,30,0.02,-5,20,35,5,20,5,30,10,7.15105
30637.19,2023-07-06 12:34:31.148916,30556.39,2023-07-06 12:34:31.994526,-0.40399999999999636,1P,30,0.02,-5,20,35,5,20,5,30,10,8.846918
30552.64,2023-07-06 12:34:32.576426,30552.6,2023-07-06 12:34:33.156456,-0.00020000000000436558,1P,30,0.02,-5,20,35,5,20,5,30,10,10.540549
30553.44,2023-07-06 12:34:35.432723,30553.43,2023-07-06 12:34:36.008992,-4.999999999199645e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,13.132503
30547.52,2023-07-06 12:34:36.587848,30547.51,2023-07-06 12:34:37.162725,-5.000000001018634e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,14.555222
30545.01,2023-07-06 12:34:37.750463,30528.59,2023-07-06 12:34:43.382939,-0.08209999999999128,1P,30,0.02,-5,20,35,5,20,5,30,10,15.715661
30542.7,2023-07-06 12:34:44.224948,30537.01,2023-07-06 12:34:45.068163,-0.028450000000011643,1P,30,0.02,-5,20,35,5,20,5,30,10,21.926067
30545.01,2023-07-06 12:34:45.911859,30537.02,2023-07-06 12:34:46.757071,-0.03994999999998981,1P,30,0.02,-5,20,35,5,20,5,30,10,23.612605
30547.47,2023-07-06 12:34:47.335201,30547.46,2023-07-06 12:34:48.180760,-5.000000001018634e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,25.302335
30550.1,2023-07-06 12:34:50.192966,30547.47,2023-07-06 12:34:50.767079,-0.013149999999986903,1P,30,0.02,-5,20,35,5,20,5,30,10,28.160317
30547.49,2023-07-06 12:34:51.346491,30535.1,2023-07-06 12:34:56.559274,-0.06195000000001528,1P,30,0.02,-5,20,35,5,20,5,30,10,29.313498
30540.4,2023-07-06 12:35:10.775911,30539.14,2023-07-06 12:35:11.624509,-0.006300000000010186,1P,30,0.02,-5,20,35,5,20,5,30,10,4.573433
30611.19,2023-07-06 12:37:30.702512,30602.2,2023-07-06 12:38:12.518477,-0.04494999999998982,1P,30,0.02,-5,20,35,5,20,5,30,10,3.028415
30606.55,2023-07-06 12:38:13.385306,30599.73,2023-07-06 12:38:25.360009,-0.03409999999999855,1P,30,0.02,-5,20,35,5,20,5,30,10,24.598388
30584.5,2023-07-06 12:38:56.006522,30580.0,2023-07-06 12:39:13.157504,-0.0225,1P,30,0.02,-5,20,35,5,20,5,30,10,2.804167
30584.71,2023-07-06 12:40:48.588052,30571.89,2023-07-06 12:41:06.013175,-0.06409999999999855,1P,30,0.02,-5,20,35,5,20,5,30,10,4.028764
30571.9,2023-07-06 12:41:06.864165,30560.35,2023-07-06 12:41:10.484,-0.057750000000014554,1P,30,0.02,-5,20,35,5,20,5,30,10,22.302392
30564.38,2023-07-06 12:41:41.380160,30558.69,2023-07-06 12:41:49.825977,-0.028450000000011643,1P,30,0.02,-5,20,35,5,20,5,30,10,2.585487
30597.15,2023-07-06 12:43:40.672126,30597.12,2023-07-06 12:43:41.519040,-0.00015000000001236913,1P,30,0.02,-5,20,35,5,20,5,30,10,5.49467
30594.93,2023-07-06 12:48:30.769340,30586.21,2023-07-06 12:48:43.904012,-0.04360000000000582,1P,30,0.02,-5,20,35,5,20,5,30,10,2.460938
30586.22,2023-07-06 12:48:44.764329,30580.08,2023-07-06 12:48:52.761212,-0.03069999999999709,1P,30,0.02,-5,20,35,5,20,5,30,10,16.450124
30583.61,2023-07-06 12:48:53.612255,30578.03,2023-07-06 12:48:54.458652,-0.02790000000000873,1P,30,0.02,-5,20,35,5,20,5,30,10,25.3024
30583.61,2023-07-06 12:48:55.310315,30577.9,2023-07-06 12:48:56.159609,-0.028549999999995634,1P,30,0.02,-5,20,35,5,20,5,30,10,27.001726
30574.23,2023-07-06 12:48:56.738720,30566.48,2023-07-06 12:49:12.766006,-0.03875,1P,30,0.02,-5,20,35,5,20,5,30,10,28.69868
30581.85,2023-07-06 12:51:00.733199,30580.02,2023-07-06 12:51:37.400802,-0.00914999999999054,2G,30,0.02,-5,20,35,5,20,5,30,10,4.038806
30593.4,2023-07-06 12:51:55.626708,30585.4,2023-07-06 12:52:08.865423,-0.04,1P,30,0.02,-5,20,35,5,20,5,30,10,22.560528
30610.31,2023-07-06 12:56:04.776454,30603.0,2023-07-06 12:56:16.919583,-0.03655000000000655,1P,30,0.02,-5,20,35,5,20,5,30,10,4.258736
30600.01,2023-07-06 12:56:17.772955,30594.65,2023-07-06 12:56:25.538699,-0.02679999999998472,1P,30,0.02,-5,20,35,5,20,5,30,10,17.283808
30606.86,2023-07-06 12:57:52.856751,30601.0,2023-07-06 12:58:12.765801,-0.02930000000000291,1P,30,0.02,-5,20,35,5,20,5,30,10,3.195668
30601.01,2023-07-06 12:58:13.615477,30597.23,2023-07-06 12:58:21.399589,-0.01889999999999418,1P,30,0.02,-5,20,35,5,20,5,30,10,23.960233
30607.86,2023-07-06 12:58:43.387608,30603.22,2023-07-06 12:59:53.245354,-0.02319999999999709,1P,30,0.02,-5,20,35,5,20,5,30,10,3.921366
30661.33,2023-07-06 13:03:36.006441,30658.52,2023-07-06 13:03:43.973621,-0.014050000000006549,1P,30,0.02,-5,20,35,5,20,5,30,10,22.094758
30620.61,2023-07-06 13:05:52.159882,30610.01,2023-07-06 13:06:00.678359,-0.05300000000001091,1P,30,0.02,-5,20,35,5,20,5,30,10,2.698043
30610.01,2023-07-06 13:06:01.516646,30600.68,2023-07-06 13:06:18.077010,-0.04664999999999054,1P,30,0.02,-5,20,35,5,20,5,30,10,12.081472
30610.03,2023-07-06 13:06:18.904104,30609.37,2023-07-06 13:06:19.734155,-0.0032999999999992723,1P,30,0.02,-5,20,35,5,20,5,30,10,7.259622
30610.4,2023-07-06 13:06:20.566924,30600.69,2023-07-06 13:06:21.398589,-0.048550000000013825,1P,30,0.02,-5,20,35,5,20,5,30,10,8.921527
30610.5,2023-07-06 13:06:21.959793,30603.69,2023-07-06 13:06:31.117920,-0.03405000000000655,1P,30,0.02,-5,20,35,5,20,5,30,10,10.581528
30603.7,2023-07-06 13:06:31.687827,30596.42,2023-07-06 13:06:40.101628,-0.03640000000001237,1P,30,0.02,-5,20,35,5,20,5,30,10,13.305275
30596.43,2023-07-06 13:06:40.665624,30590.01,2023-07-06 13:06:48.808616,-0.03210000000000946,1P,30,0.02,-5,20,35,5,20,5,30,10,22.283887
30628.63,2023-07-06 13:08:37.900914,30606.16,2023-07-06 13:10:16.725854,-0.11235000000000582,1P,30,0.02,-5,20,35,5,20,5,30,10,2.802088
30609.6,2023-07-06 13:15:00.981378,30604.38,2023-07-06 13:15:22.303968,-0.026099999999987633,1P,30,0.02,-5,20,35,5,20,5,30,10,4.084053
30605.53,2023-07-06 13:15:23.138377,30604.27,2023-07-06 13:15:23.973567,-0.006299999999991997,1P,30,0.02,-5,20,35,5,20,5,30,10,26.243157
30605.53,2023-07-06 13:15:24.538738,30603.86,2023-07-06 13:15:25.365972,-0.008349999999991269,1P,30,0.02,-5,20,35,5,20,5,30,10,27.91269
30605.53,2023-07-06 13:15:26.201828,30601.1,2023-07-06 13:15:26.763566,-0.022150000000001457,1P,30,0.02,-5,20,35,5,20,5,30,10,29.300214
30606.38,2023-07-06 13:15:35.531988,30599.14,2023-07-06 13:15:48.493151,-0.036200000000008004,1G,30,0.02,-5,20,35,5,20,5,30,10,2.346956
30603.88,2023-07-06 13:15:49.323815,30599.53,2023-07-06 13:15:50.152973,-0.021750000000010913,1G,30,0.02,-5,20,35,5,20,5,30,10,16.140219
30600.47,2023-07-06 13:15:50.718100,30600.4,2023-07-06 13:15:51.281716,-0.00034999999999854483,1G,30,0.02,-5,20,35,5,20,5,30,10,17.803053
30600.47,2023-07-06 13:15:52.116518,30597.09,2023-07-06 13:16:08.431309,-0.016900000000005095,1P,30,0.02,-5,20,35,5,20,5,30,10,18.929914
30594.98,2023-07-06 13:16:34.038666,30590.58,2023-07-06 13:17:12.805852,-0.021999999999989087,1P,30,0.02,-5,20,35,5,20,5,30,10,2.970811
30605.02,2023-07-06 13:19:08.575292,30602.92,2023-07-06 13:19:09.406551,-0.010500000000010914,2G,30,0.02,-5,20,35,5,20,5,30,10,2.578256
30632.54,2023-07-06 13:19:57.586303,30625.66,2023-07-06 13:20:17.352900,-0.03440000000000509,1P,30,0.02,-5,20,35,5,20,5,30,10,22.325331
30597.15,2023-07-06 13:27:34.837138,30589.82,2023-07-06 13:27:47.894268,-0.03665000000000873,1P,30,0.02,-5,20,35,5,20,5,30,10,3.533578
30594.53,2023-07-06 13:27:48.733015,30584.64,2023-07-06 13:27:49.566464,-0.049449999999997094,1P,30,0.02,-5,20,35,5,20,5,30,10,17.455343
30589.9,2023-07-06 13:27:50.399876,30584.64,2023-07-06 13:27:50.962016,-0.026300000000010187,1P,30,0.02,-5,20,35,5,20,5,30,10,19.125547
30584.65,2023-07-06 13:27:51.527523,30584.64,2023-07-06 13:28:08.748733,-5.000000001018634e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,20.519098
30597.54,2023-07-06 13:31:19.132420,30591.16,2023-07-06 13:31:35.673931,-0.03190000000000509,1P,30,0.02,-5,20,35,5,20,5,30,10,4.036006
30593.18,2023-07-06 13:31:36.506701,30585.98,2023-07-06 13:32:16.702146,-0.03600000000000364,1P,30,0.02,-5,20,35,5,20,5,30,10,21.4113
30560.62,2023-07-06 13:36:05.732051,30541.68,2023-07-06 13:36:26.400335,-0.09469999999999346,1P,30,0.02,-5,20,35,5,20,5,30,10,12.615946
30537.2,2023-07-06 13:37:10.479863,30532.15,2023-07-06 13:37:27.567441,-0.025249999999996362,1P,30,0.02,-5,20,35,5,20,5,30,10,2.825199
30551.06,2023-07-06 13:40:40.318979,30545.86,2023-07-06 13:41:29.809279,-0.026000000000003638,1P,30,0.02,-5,20,35,5,20,5,30,10,2.752469
30555.8,2023-07-06 13:41:47.480344,30549.08,2023-07-06 13:42:09.152837,-0.03359999999998763,1P,30,0.02,-5,20,35,5,20,5,30,10,3.644877
30555.8,2023-07-06 13:42:09.985012,30546.73,2023-07-06 13:42:10.813746,-0.045349999999998544,1P,30,0.02,-5,20,35,5,20,5,30,10,26.153712
30555.8,2023-07-06 13:42:11.379254,30545.68,2023-07-06 13:42:12.208180,-0.050599999999994906,1P,30,0.02,-5,20,35,5,20,5,30,10,27.817063
30545.25,2023-07-06 13:42:13.077325,30538.52,2023-07-06 13:42:26.471486,-0.03364999999999782,1P,30,0.02,-5,20,35,5,20,5,30,10,29.245873
30527.75,2023-07-06 13:42:57.169118,30466.48,2023-07-06 13:43:26.004011,-0.3063500000000022,1P,30,0.02,-5,20,35,5,20,5,30,10,3.098885
30490.44,2023-07-06 13:44:09.431727,30490.42,2023-07-06 13:44:09.991095,-0.00010000000000218279,1P,30,0.02,-5,20,35,5,20,5,30,10,12.59278
30490.94,2023-07-06 13:44:10.952038,30490.93,2023-07-06 13:44:11.914661,-4.999999999199645e-05,1P,30,0.02,-5,20,35,5,20,5,30,10,13.981379
30499.92,2023-07-06 13:44:22.884750,30481.22,2023-07-06 13:44:38.949681,-0.09349999999998546,1P,30,0.02,-5,20,35,5,20,5,30,10,26.048595
30471.61,2023-07-06 13:45:08.527358,30462.3,2023-07-06 13:45:13.158482,-0.04655000000000655,1P,30,0.02,-5,20,35,5,20,5,30,10,3.94341
30465.38,2023-07-06 13:45:13.989399,30440.21,2023-07-06 13:45:17.462916,-0.12585000000000945,1P,30,0.02,-5,20,35,5,20,5,30,10,9.40244
