Precio_Entrada,Tiempo_Entrada,Precio_Salida,Tiempo_Salida,Ganancia,Método,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11
1912.05,2023-07-06 02:13:24.127294,1914.24,2023-07-06 02:39:16.333496,0.21900000000000547,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.505195
1911.38,2023-07-06 02:44:43.352059,1913.77,2023-07-06 03:15:09.398926,0.23899999999998728,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,2.459933
1911.46,2023-07-06 04:50:24.344611,1914.01,2023-07-06 05:33:12.647048,0.25499999999999545,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.076568
1914.07,2023-07-06 05:33:18.045898,1921.19,2023-07-06 05:38:30.041473,0.7120000000000118,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.307333
1918.38,2023-07-06 05:41:19.354213,1921.7,2023-07-06 05:47:51.467145,0.33199999999999363,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.281545
1919.38,2023-07-06 05:50:08.335828,1922.16,2023-07-06 06:00:08.926652,0.2779999999999973,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,3.5578279999999998
1922.17,2023-07-06 06:00:09.753212,1924.64,2023-07-06 06:47:25.421792,0.24700000000000275,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,12.93299
1924.66,2023-07-06 06:47:26.249312,1926.69,2023-07-06 07:30:19.534839,0.2029999999999973,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.804877
1926.51,2023-07-06 07:31:19.575842,1929.04,2023-07-06 07:41:02.275646,0.2529999999999973,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.350719
1924.01,2023-07-06 07:54:14.257507,1928.45,2023-07-06 08:02:24.668680,0.4440000000000055,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,3.058325
1926.09,2023-07-06 08:21:19.299312,1928.96,2023-07-06 08:33:29.965548,0.28700000000001186,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,2.333471
1929.95,2023-07-06 08:34:13.939894,1932.64,2023-07-06 08:37:19.592501,0.26900000000000546,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.773778
1933.22,2023-07-06 08:37:46.680140,1937.14,2023-07-06 08:46:57.684480,0.3920000000000073,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,2.560469
1937.8,2023-07-06 08:48:42.228862,1941.71,2023-07-06 08:49:25.020934,0.39100000000000823,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.497486
1941.6,2023-07-06 08:49:57.027971,1947.1,2023-07-06 08:53:02.761458,0.55,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.044997
1945.0,2023-07-06 08:54:46.112162,1948.18,2023-07-06 08:56:35.494620,0.3180000000000064,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.182569
1948.05,2023-07-06 08:57:57.501055,1952.99,2023-07-06 09:00:47.102875,0.4940000000000055,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.053264
1947.45,2023-07-06 09:04:02.555907,1952.32,2023-07-06 09:06:01.943698,0.4869999999999891,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.576738
1951.96,2023-07-06 09:06:09.074273,1954.14,2023-07-06 09:10:41.057098,0.21800000000000638,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.185544
1953.5,2023-07-06 09:18:14.209288,1956.07,2023-07-06 09:21:34.093002,0.2569999999999936,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,2.693785
1947.89,2023-07-06 09:33:09.556944,1952.23,2023-07-06 09:36:08.731034,0.43399999999999184,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,5.439704
1940.71,2023-07-06 09:48:56.999796,1943.51,2023-07-06 09:57:25.177666,0.2799999999999955,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,3.1841369999999998
1939.83,2023-07-06 10:09:57.368748,1942.43,2023-07-06 10:45:46.969363,0.26000000000001366,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.450525
1942.16,2023-07-06 10:47:01.911602,1944.71,2023-07-06 10:57:41.306474,0.25499999999999545,4G,15,0,-2.5,10,20,2.5,10,2.5,10,10,2.501141
1923.0,2023-07-06 11:52:51.336315,1923.21,2023-07-06 11:53:08.623487,0.02100000000000364,1P,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.948466
1912.4,2023-07-06 11:57:25.136830,1915.57,2023-07-06 11:59:46.413027,0.31699999999998457,2G,15,0,-2.5,10,20,2.5,10,2.5,10,10,4.666919
