Precio_Entrada,Tiempo_Entrada,Precio_Salida,Tiempo_Salida,Perdida
31053.03,2023-07-04 05:30:56.549592,31052.26,2023-07-04 05:30:56.995179,-0.007700000000004366,SEÑAL
31053.03,2023-07-04 05:30:57.833686,31051.67,2023-07-04 05:30:58.289596,-0.013600000000005821,SEÑAL
31047.99,2023-07-04 05:31:26.361514,31041.83,2023-07-04 05:32:13.864686,-0.061599999999998545,UMBRAL_PERDIDA
31044.91,2023-07-04 05:32:36.754300,31044.79,2023-07-04 05:33:50.666264,-0.0011999999999898136,SEÑAL
31053.66,2023-07-04 05:42:47.466818,31044.93,2023-07-04 05:43:17.888762,-0.08729999999999563,UMBRAL_PERDIDA
31043.18,2023-07-04 05:43:49.071091,31032.93,2023-07-04 05:44:46.235703,-0.10250000000000001,UMBRAL_PERDIDA
31022.71,2023-07-04 05:45:25.464811,31022.24,2023-07-04 05:45:25.915543,-0.004699999999975262,UMBRAL_PERDIDA
31020.93,2023-07-04 05:45:26.756273,31015.24,2023-07-04 05:45:34.571200,-0.056899999999986905,UMBRAL_PERDIDA
31007.69,2023-07-04 05:46:13.866072,30996.63,2023-07-04 05:46:17.889905,-0.11059999999997672,UMBRAL_PERDIDA
30996.64,2023-07-04 05:46:18.785005,30992.27,2023-07-04 05:46:19.232172,-0.043699999999989816,SEÑAL
30990.01,2023-07-04 05:46:20.244773,30990.0,2023-07-04 05:46:20.690764,-9.99999999839929e-05,SEÑAL
31024.0,2023-07-04 05:50:11.588908,31014.77,2023-07-04 05:50:24.664764,-0.09229999999999564,UMBRAL_PERDIDA
31014.7,2023-07-04 05:53:36.877783,31012.65,2023-07-04 05:53:58.758044,-0.020499999999992725,SEÑAL
31010.04,2023-07-04 05:54:20.690975,31009.06,2023-07-04 05:55:39.256608,-0.009799999999995635,UMBRAL_PERDIDA
31003.05,2023-07-04 05:56:14.751380,31002.02,2023-07-04 05:57:06.635022,-0.010299999999988358,SEÑAL
30989.09,2023-07-04 05:58:03.608423,30985.48,2023-07-04 05:58:16.878441,-0.03610000000000582,UMBRAL_PERDIDA
30983.93,2023-07-04 05:58:25.372792,30972.69,2023-07-04 05:59:46.501945,-0.11240000000001601,UMBRAL_PERDIDA
30949.64,2023-07-04 06:00:43.209329,30941.99,2023-07-04 06:00:56.771987,-0.07649999999997817,UMBRAL_PERDIDA
30937.46,2023-07-04 06:01:22.884841,30936.56,2023-07-04 06:01:23.332538,-0.008999999999978173,UMBRAL_PERDIDA
30946.01,2023-07-04 06:01:24.196556,30936.56,2023-07-04 06:01:24.657992,-0.0944999999999709,UMBRAL_PERDIDA
30944.26,2023-07-04 06:01:25.478900,30936.57,2023-07-04 06:01:25.656552,-0.07689999999998691,UMBRAL_PERDIDA
30948.95,2023-07-04 06:01:26.583841,30940.18,2023-07-04 06:01:27.030140,-0.08770000000000437,UMBRAL_PERDIDA
30940.19,2023-07-04 06:01:27.626031,30931.54,2023-07-04 06:01:40.944503,-0.08649999999997818,UMBRAL_PERDIDA
30930.52,2023-07-04 06:03:38.747086,30924.93,2023-07-04 06:04:04.829743,-0.055900000000001455,UMBRAL_PERDIDA
30910.12,2023-07-04 06:04:40.357299,30901.99,2023-07-04 06:04:53.253742,-0.08129999999997381,UMBRAL_PERDIDA
30904.0,2023-07-04 06:04:57.525865,30885.99,2023-07-04 06:05:10.611750,-0.180099999999984,UMBRAL_PERDIDA
30907.99,2023-07-04 06:05:19.434909,30907.22,2023-07-04 06:05:19.882751,-0.007700000000004366,UMBRAL_PERDIDA
30907.23,2023-07-04 06:05:20.722049,30907.22,2023-07-04 06:05:20.896793,-9.99999999839929e-05,UMBRAL_PERDIDA
30908.67,2023-07-04 06:05:22.840506,30907.95,2023-07-04 06:05:23.417077,-0.007199999999975262,UMBRAL_PERDIDA
30909.82,2023-07-04 06:05:23.991571,30905.99,2023-07-04 06:05:28.400523,-0.038299999999981085,UMBRAL_PERDIDA
30918.29,2023-07-04 06:07:35.024716,30909.32,2023-07-04 06:07:43.926554,-0.08970000000001165,SEÑAL
30910.0,2023-07-04 06:08:01.231043,30903.46,2023-07-04 06:08:14.387075,-0.06540000000000873,UMBRAL_PERDIDA
30900.66,2023-07-04 06:08:44.927678,30899.99,2023-07-04 06:09:28.923132,-0.006699999999982538,SEÑAL
31014.02,2023-07-04 06:16:19.495465,31013.5,2023-07-04 06:16:28.266879,-0.005200000000004366,SEÑAL
31020.53,2023-07-04 06:21:27.098955,31020.32,2023-07-04 06:21:53.514923,-0.002099999999991269,SEÑAL
31023.77,2023-07-04 06:24:14.204217,31023.48,2023-07-04 06:24:32.028892,-0.002900000000008731,SEÑAL
31047.47,2023-07-04 06:29:37.810897,31046.21,2023-07-04 06:30:21.838738,-0.012600000000020373,SEÑAL
31026.52,2023-07-04 06:32:59.265283,31024.0,2023-07-04 06:35:01.974367,-0.025200000000004365,SEÑAL
31024.04,2023-07-04 06:35:32.506274,31018.79,2023-07-04 06:36:20.631659,-0.0525,UMBRAL_PERDIDA
31049.61,2023-07-04 10:51:06.319500,31047.9,2023-07-04 10:51:41.357999,-0.008549999999995634,SEÑAL
31046.0,2023-07-04 10:52:16.012138,31044.27,2023-07-04 10:53:17.440716,-0.008649999999997817,SEÑAL
31040.78,2023-07-04 10:55:15.290142,31039.08,2023-07-04 10:55:59.329476,-0.008499999999985448,SEÑAL
31039.09,2023-07-04 10:56:25.538887,31038.0,2023-07-04 10:56:56.166851,-0.005450000000000728,SEÑAL
31031.63,2023-07-04 10:57:48.812223,31026.6,2023-07-04 10:58:41.160648,-0.02515000000001237,SEÑAL
31022.53,2023-07-04 11:01:31.474502,31018.18,2023-07-04 11:04:23.020064,-0.021749999999992723,SEÑAL
31014.46,2023-07-04 11:04:57.932115,31011.89,2023-07-04 11:05:24.044180,-0.012849999999998545,SEÑAL
31008.01,2023-07-04 11:10:43.799403,31004.62,2023-07-04 11:15:11.553225,-0.01694999999999709,SEÑAL
31038.31,2023-07-04 11:28:16.219277,30511.87,2023-07-04 11:29:00.131653,-2.6322000000000116,SEÑAL
31079.99,2023-07-04 11:34:06.876368,31074.27,2023-07-04 11:34:15.425686,-0.028600000000005822,UMBRAL_PERDIDA
31055.24,2023-07-04 11:35:47.576395,31051.04,2023-07-04 11:35:56.263392,-0.021000000000003637,SEÑAL
31047.33,2023-07-04 11:36:22.285395,31045.38,2023-07-04 11:36:26.394845,-0.009750000000003638,SEÑAL
31045.5,2023-07-04 11:36:27.298352,31045.38,2023-07-04 11:36:27.751524,-0.0005999999999949068,SEÑAL
31045.99,2023-07-04 11:36:28.335329,31045.38,2023-07-04 11:36:28.786313,-0.0030500000000029106,SEÑAL
31045.41,2023-07-04 11:36:31.246837,31042.44,2023-07-04 11:37:19.270757,-0.01485000000000582,SEÑAL
31035.9,2023-07-04 11:49:44.129666,31035.42,2023-07-04 11:49:52.462927,-0.002400000000016007,SEÑAL
31035.82,2023-07-04 11:52:16.625320,31034.76,2023-07-04 11:52:47.274687,-0.005300000000006549,SEÑAL
31024.06,2023-07-04 11:53:57.544976,31021.76,2023-07-04 11:54:49.944662,-0.011500000000014552,SEÑAL
31021.79,2023-07-04 11:54:58.772197,31016.86,2023-07-04 11:57:00.924405,-0.024650000000001455,SEÑAL
31067.57,2023-07-04 11:59:51.450944,31066.09,2023-07-04 12:00:17.642888,-0.007399999999997817,SEÑAL
31062.03,2023-07-04 12:00:52.561226,31056.11,2023-07-04 12:02:02.586228,-0.02959999999999127,UMBRAL_PERDIDA
31054.56,2023-07-04 12:02:28.773182,31048.55,2023-07-04 12:02:42.006011,-0.030050000000010187,UMBRAL_PERDIDA
31043.15,2023-07-04 12:09:24.828873,31040.88,2023-07-04 12:10:08.595318,-0.011350000000002183,UMBRAL_PERDIDA
31036.06,2023-07-04 12:10:39.054395,31030.03,2023-07-04 12:11:05.677136,-0.03015000000001237,UMBRAL_PERDIDA
31030.31,2023-07-04 12:11:32.079360,31028.11,2023-07-04 12:11:45.871450,-0.011000000000003639,SEÑAL
31030.95,2023-07-04 12:15:21.693225,31030.94,2023-07-04 12:16:27.213029,-5.000000001018634e-05,SEÑAL
31066.0,2023-07-04 12:21:51.051090,31063.37,2023-07-04 12:22:17.420766,-0.013150000000005093,SEÑAL
31062.55,2023-07-04 12:25:08.863950,31060.86,2023-07-04 12:25:26.307095,-0.008449999999993452,SEÑAL
31060.22,2023-07-04 12:25:52.622943,31058.28,2023-07-04 12:26:14.500455,-0.009700000000011642,SEÑAL
31050.4,2023-07-04 12:27:24.698312,31049.45,2023-07-04 12:27:59.528514,-0.0047500000000036385,SEÑAL
31048.0,2023-07-04 12:28:21.563372,31044.82,2023-07-04 12:29:40.777464,-0.015900000000001455,SEÑAL
31050.37,2023-07-04 12:33:24.162841,31048.32,2023-07-04 12:33:37.294298,-0.010249999999996363,SEÑAL
31045.23,2023-07-04 12:34:12.024715,31036.02,2023-07-04 12:34:29.832953,-0.046049999999995636,UMBRAL_PERDIDA
31040.78,2023-07-04 12:34:51.437961,31035.94,2023-07-04 12:35:30.797830,-0.024200000000000728,UMBRAL_PERDIDA
31040.59,2023-07-04 12:43:06.324991,31038.6,2023-07-04 12:43:58.514629,-0.009950000000008005,SEÑAL
31038.56,2023-07-04 12:44:20.404628,31035.81,2023-07-04 12:45:51.893325,-0.01375,SEÑAL
31035.62,2023-07-04 13:04:16.371980,31033.65,2023-07-04 13:05:30.654883,-0.00984999999998763,SEÑAL
31026.78,2023-07-04 13:06:09.854464,31024.67,2023-07-04 13:07:37.415006,-0.010550000000002911,SEÑAL
31023.64,2023-07-04 13:10:05.543847,31015.86,2023-07-04 13:10:36.179317,-0.03889999999999418,UMBRAL_PERDIDA
31013.52,2023-07-04 13:11:11.380483,31009.88,2023-07-04 13:12:34.241815,-0.01819999999999709,SEÑAL
31008.0,2023-07-04 13:13:00.288589,31004.07,2023-07-04 13:14:02.612191,-0.019650000000001454,SEÑAL
31033.27,2023-07-04 13:21:18.083610,31033.26,2023-07-04 13:22:23.904639,-5.000000001018634e-05,SEÑAL
31038.15,2023-07-04 13:44:47.321195,31036.33,2023-07-04 13:46:11.089705,-0.009099999999998545,SEÑAL
31029.02,2023-07-04 13:46:54.726065,31026.68,2023-07-04 13:48:55.716892,-0.011700000000000727,SEÑAL
31023.52,2023-07-04 13:49:30.314933,31020.0,2023-07-04 13:51:06.812249,-0.017600000000002183,SEÑAL
31016.96,2023-07-04 13:51:45.852205,31011.9,2023-07-04 13:51:59.021758,-0.02529999999998836,UMBRAL_PERDIDA
31009.08,2023-07-04 13:52:25.252697,31005.99,2023-07-04 13:52:29.702947,-0.015450000000000729,UMBRAL_PERDIDA
31009.06,2023-07-04 13:52:31.606730,31007.99,2023-07-04 13:52:32.052315,-0.005349999999998545,UMBRAL_PERDIDA
31009.06,2023-07-04 13:52:32.918861,31008.9,2023-07-04 13:52:33.099070,-0.0007999999999992724,UMBRAL_PERDIDA
31009.06,2023-07-04 13:52:34.318119,31003.98,2023-07-04 13:52:43.260681,-0.02540000000000873,UMBRAL_PERDIDA
31005.28,2023-07-04 13:52:47.333736,30983.02,2023-07-04 13:53:13.260834,-0.111299999999992,UMBRAL_PERDIDA
30981.42,2023-07-04 13:53:40.621193,30979.74,2023-07-04 13:53:40.805242,-0.008399999999983266,SEÑAL
30981.42,2023-07-04 13:53:41.810014,30979.26,2023-07-04 13:53:42.261336,-0.010799999999999272,SEÑAL
31012.02,2023-07-04 13:55:15.920824,31011.93,2023-07-04 13:55:24.395819,-0.0004500000000007276,SEÑAL
31005.63,2023-07-04 13:56:25.528120,31003.18,2023-07-04 13:57:09.310746,-0.012250000000003638,SEÑAL
30778.01,2023-07-04 22:39:57.958002,30775.14,2023-07-04 22:40:20.015741,-0.014349999999994907,SEÑAL
30775.19,2023-07-04 22:41:12.774027,30773.39,2023-07-04 22:42:41.639187,-0.008999999999996362,SEÑAL
30817.99,2023-07-04 22:58:58.529128,30817.55,2023-07-04 22:59:20.132052,-0.0022000000000116414,SEÑAL
30828.0,2023-07-04 23:11:07.593686,30827.81,2023-07-04 23:11:55.891617,-0.0009499999999934516,SEÑAL
30811.0,2023-07-04 23:13:08.462776,30804.96,2023-07-04 23:16:18.515947,-0.030200000000004366,UMBRAL_PERDIDA
30795.55,2023-07-04 23:16:54.268770,30792.11,2023-07-04 23:19:02.658629,-0.017199999999993453,SEÑAL
30806.81,2023-07-04 23:29:02.058196,30806.8,2023-07-04 23:30:08.186474,-5.000000001018634e-05,SEÑAL
30808.29,2023-07-04 23:46:57.638375,30808.27,2023-07-04 23:47:23.536587,-0.00010000000000218279,SEÑAL
30788.0,2023-07-04 23:49:11.606034,30780.75,2023-07-04 23:51:00.500614,-0.03625,UMBRAL_PERDIDA
30769.99,2023-07-04 23:54:36.232601,30767.2,2023-07-04 23:55:33.281202,-0.013950000000004365,UMBRAL_PERDIDA
30358.89,2023-07-05 13:56:08.490380,30352.79,2023-07-05 13:56:30.715878,-0.030499999999992724,UMBRAL_PERDIDA
30361.26,2023-07-05 13:57:34.996051,30357.3,2023-07-05 13:57:52.469639,-0.019799999999995634,SEÑAL
30357.31,2023-07-05 13:58:22.017960,30357.3,2023-07-05 13:59:53.240159,-5.000000001018634e-05,SEÑAL
30363.52,2023-07-05 14:01:09.358932,30363.5,2023-07-05 14:01:22.850501,-0.00010000000000218279,SEÑAL
30393.67,2023-07-05 14:05:47.692510,30380.58,2023-07-05 14:06:08.681023,-0.06544999999998254,UMBRAL_PERDIDA
30382.3,2023-07-05 14:06:30.427649,30372.2,2023-07-05 14:06:56.792079,-0.050499999999992724,UMBRAL_PERDIDA
30381.36,2023-07-05 14:08:16.457324,30381.35,2023-07-05 14:08:34.185036,-5.000000001018634e-05,SEÑAL
30381.69,2023-07-05 14:08:55.749209,30376.92,2023-07-05 14:09:22.115423,-0.023850000000002182,SEÑAL
30379.9,2023-07-05 14:09:38.973156,30370.94,2023-07-05 14:10:13.304978,-0.04480000000001382,UMBRAL_PERDIDA
30348.52,2023-07-05 14:11:07.889350,30343.09,2023-07-05 14:11:21.220440,-0.027150000000001454,UMBRAL_PERDIDA
30405.85,2023-07-05 14:18:05.307204,30405.74,2023-07-05 14:18:17.832055,-0.0005499999999847205,SEÑAL
30402.34,2023-07-05 14:20:34.897007,30394.75,2023-07-05 14:21:01.008137,-0.037950000000000726,UMBRAL_PERDIDA
30386.04,2023-07-05 14:21:35.437859,30383.0,2023-07-05 14:22:08.256868,-0.015200000000004366,SEÑAL
30393.73,2023-07-05 14:25:08.837169,30390.69,2023-07-05 14:25:13.440309,-0.015200000000004366,SEÑAL
30395.61,2023-07-05 14:26:57.177601,30388.27,2023-07-05 14:27:18.249745,-0.036700000000000725,UMBRAL_PERDIDA
30425.71,2023-07-05 14:32:21.549038,30425.7,2023-07-05 14:32:30.250694,-4.999999999199645e-05,SEÑAL
30441.41,2023-07-05 14:33:43.867746,30439.32,2023-07-05 14:33:52.602318,-0.010450000000000728,SEÑAL
